transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00046,SLB05,Ammapet,Salem,05-05-2024,2852.52,SUCCESS,WITHDRAWAL,4346,,IDBI BANK,620591
TXN00543,SLB05,Ammapet,Salem,03-05-2024,4354.81,FAILURE,TRANSFER,8506,Insufficient Balance,IDBI BANK,634247
TXN00289,SLB05,Ammapet,Salem,07-05-2024,749.36,SUCCESS,DEPOSIT,9488,,IDBI BANK,610029
TXN00437,SLB05,Ammapet,Salem,05-05-2024,3438.81,FAILURE,WITHDRAWAL,9056,Exceeded Limit,IDBI BANK,629089
TXN00613,SLB05,Ammapet,Salem,02-05-2024,1343.95,FAILURE,WITHDRAWAL,4532,Exceeded Limit,IDBI BANK,612490
TXN00657,SLB05,Ammapet,Salem,01-05-2024,4550.53,FAILURE,WITHDRAWAL,8960,Exceeded Limit,IDBI BANK,621519
TXN00373,SLB05,Ammapet,Salem,05-05-2024,677.96,SUCCESS,DEPOSIT,4082,,IDBI BANK,636625
TXN00335,SLB05,Ammapet,Salem,05-05-2024,982.85,SUCCESS,WITHDRAWAL,5662,,IDBI BANK,629777
TXN00700,SLB05,Ammapet,Salem,02-05-2024,2829.84,FAILURE,TRANSFER,2124,Insufficient Balance,IDBI BANK,636019
TXN00181,SLB05,Ammapet,Salem,06-05-2024,3769.7,SUCCESS,WITHDRAWAL,2622,,IDBI BANK,632070
TXN00462,SLB05,Ammapet,Salem,06-05-2024,2490.73,FAILURE,DEPOSIT,2420,Insufficient Balance,IDBI BANK,609176
TXN00352,SLB05,Ammapet,Salem,01-05-2024,3014.59,SUCCESS,TRANSFER,6049,,IDBI BANK,601427
TXN00192,SLB05,Ammapet,Salem,02-05-2024,4754.37,SUCCESS,DEPOSIT,9543,,IDBI BANK,619768
TXN00266,SLB05,Ammapet,Salem,04-05-2024,4951.05,SUCCESS,TRANSFER,8756,,IDBI BANK,616602
TXN00434,SLB05,Ammapet,Salem,02-05-2024,3086.63,FAILURE,WITHDRAWAL,4043,Exceeded Limit,IDBI BANK,635218
TXN00228,SLB05,Ammapet,Salem,01-05-2024,1896.84,SUCCESS,WITHDRAWAL,1616,,IDBI BANK,603729
TXN00235,SLB05,Ammapet,Salem,01-05-2024,4051.52,SUCCESS,TRANSFER,6482,,IDBI BANK,604320
TXN00205,SLB05,Ammapet,Salem,02-05-2024,4132.5,SUCCESS,TRANSFER,1430,,IDBI BANK,617528
TXN00526,SLB05,Ammapet,Salem,04-05-2024,956.43,FAILURE,WITHDRAWAL,4695,Network Error,IDBI BANK,629576
TXN00302,SLB05,Ammapet,Salem,06-05-2024,1907.22,SUCCESS,DEPOSIT,9163,,IDBI BANK,633734
TXN00589,SLB05,Ammapet,Salem,02-05-2024,2110.65,FAILURE,WITHDRAWAL,5839,Network Error,IDBI BANK,602583
