transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00112,MDB02,K.K. Nagar,Madurai,06-05-2024,2642.42,SUCCESS,TRANSFER,9041,,IDBI BANK,629372
TXN00473,MDB02,K.K. Nagar,Madurai,01-05-2024,1600.16,FAILURE,WITHDRAWAL,2900,Exceeded Limit,IDBI BANK,603607
TXN00156,MDB02,K.K. Nagar,Madurai,01-05-2024,2612.71,SUCCESS,WITHDRAWAL,6546,,IDBI BANK,626050
TXN00426,MDB02,K.K. Nagar,Madurai,05-05-2024,1220.61,FAILURE,TRANSFER,7985,Exceeded Limit,IDBI BANK,615195
TXN00398,MDB02,K.K. Nagar,Madurai,07-05-2024,4948.15,FAILURE,TRANSFER,2284,Technical Error,IDBI BANK,622667
TXN00091,MDB02,K.K. Nagar,Madurai,04-05-2024,1487.4,SUCCESS,WITHDRAWAL,8956,,IDBI BANK,601903
TXN00018,MDB02,K.K. Nagar,Madurai,07-05-2024,3562.17,SUCCESS,TRANSFER,2040,,IDBI BANK,625217
TXN00146,MDB02,K.K. Nagar,Madurai,04-05-2024,4696.94,SUCCESS,WITHDRAWAL,9337,,IDBI BANK,617920
TXN00127,MDB02,K.K. Nagar,Madurai,03-05-2024,3471.93,SUCCESS,DEPOSIT,4929,,IDBI BANK,611392
TXN00317,MDB02,K.K. Nagar,Madurai,01-05-2024,3076.57,SUCCESS,TRANSFER,2800,,IDBI BANK,612504
TXN00012,MDB02,K.K. Nagar,Madurai,02-05-2024,2580.17,SUCCESS,WITHDRAWAL,4598,,IDBI BANK,621253
TXN00231,MDB02,K.K. Nagar,Madurai,03-05-2024,3222.53,SUCCESS,TRANSFER,3471,,IDBI BANK,604055
TXN00663,MDB02,K.K. Nagar,Madurai,01-05-2024,2982.17,FAILURE,TRANSFER,9842,Exceeded Limit,IDBI BANK,609741
TXN00548,MDB02,K.K. Nagar,Madurai,01-05-2024,3855.87,FAILURE,WITHDRAWAL,7102,Insufficient Balance,IDBI BANK,622143
TXN00117,MDB02,K.K. Nagar,Madurai,02-05-2024,1473.73,SUCCESS,WITHDRAWAL,5530,,IDBI BANK,634383
TXN00595,MDB02,K.K. Nagar,Madurai,03-05-2024,2108.87,FAILURE,WITHDRAWAL,5395,Insufficient Balance,IDBI BANK,624421
TXN00102,MDB02,K.K. Nagar,Madurai,01-05-2024,3164.44,SUCCESS,TRANSFER,4978,,IDBI BANK,606679
TXN00049,MDB02,K.K. Nagar,Madurai,05-05-2024,1693.4,SUCCESS,WITHDRAWAL,2127,,IDBI BANK,616010
TXN00391,MDB02,K.K. Nagar,Madurai,03-05-2024,3578.19,FAILURE,DEPOSIT,1519,Insufficient Balance,IDBI BANK,626561
TXN00581,MDB02,K.K. Nagar,Madurai,03-05-2024,4982.63,FAILURE,WITHDRAWAL,6885,Network Error,IDBI BANK,610806
TXN00435,MDB02,K.K. Nagar,Madurai,05-05-2024,1250.89,FAILURE,WITHDRAWAL,3298,Network Error,IDBI BANK,620617
TXN00216,MDB02,K.K. Nagar,Madurai,05-05-2024,3014.26,SUCCESS,TRANSFER,6802,,IDBI BANK,604724
TXN00009,MDB02,K.K. Nagar,Madurai,07-05-2024,1802.25,SUCCESS,DEPOSIT,4814,,IDBI BANK,606620
TXN00515,MDB02,K.K. Nagar,Madurai,07-05-2024,4299.28,FAILURE,WITHDRAWAL,1975,Insufficient Balance,IDBI BANK,609681
TXN00349,MDB02,K.K. Nagar,Madurai,05-05-2024,2914.97,SUCCESS,DEPOSIT,6375,,IDBI BANK,634102
TXN00516,MDB02,K.K. Nagar,Madurai,07-05-2024,999.14,FAILURE,TRANSFER,6978,Insufficient Balance,IDBI BANK,624484
TXN00621,MDB02,K.K. Nagar,Madurai,05-05-2024,2941.21,FAILURE,TRANSFER,6281,Insufficient Balance,IDBI BANK,623085
TXN00284,MDB02,K.K. Nagar,Madurai,01-05-2024,4933.1,SUCCESS,DEPOSIT,4878,,IDBI BANK,632377
