transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00456,CHB04,Guindy,Chennai,06-05-2024,1874.79,FAILURE,TRANSFER,4836,Exceeded Limit,IDBI BANK,605977
TXN00378,CHB04,Guindy,Chennai,07-05-2024,4278.79,SUCCESS,DEPOSIT,7073,,IDBI BANK,620508
TXN00422,CHB04,Guindy,Chennai,01-05-2024,1829.44,FAILURE,DEPOSIT,2901,Network Error,IDBI BANK,622829
TXN00221,CHB04,Guindy,Chennai,07-05-2024,1896.24,SUCCESS,WITHDRAWAL,4630,,IDBI BANK,621828
TXN00168,CHB04,Guindy,Chennai,03-05-2024,536.44,SUCCESS,TRANSFER,1803,,IDBI BANK,632554
TXN00374,CHB04,Guindy,Chennai,02-05-2024,4412.63,SUCCESS,WITHDRAWAL,5967,,IDBI BANK,601005
TXN00430,CHB04,Guindy,Chennai,01-05-2024,1680.59,FAILURE,WITHDRAWAL,9646,Invalid Account,IDBI BANK,625470
TXN00683,CHB04,Guindy,Chennai,05-05-2024,3199.16,FAILURE,TRANSFER,9246,Insufficient Balance,IDBI BANK,606108
TXN00248,CHB04,Guindy,Chennai,07-05-2024,2170.45,SUCCESS,DEPOSIT,9452,,IDBI BANK,608171
TXN00078,CHB04,Guindy,Chennai,05-05-2024,4323.82,SUCCESS,DEPOSIT,8461,,IDBI BANK,627161
TXN00270,CHB04,Guindy,Chennai,01-05-2024,2437.73,SUCCESS,DEPOSIT,9937,,IDBI BANK,619253
TXN00494,CHB04,Guindy,Chennai,04-05-2024,1913.15,FAILURE,DEPOSIT,9780,Invalid Account,IDBI BANK,613608
TXN00257,CHB04,Guindy,Chennai,05-05-2024,2912.24,SUCCESS,TRANSFER,9443,,IDBI BANK,615856
TXN00551,CHB04,Guindy,Chennai,02-05-2024,4610.45,FAILURE,WITHDRAWAL,8937,Technical Error,IDBI BANK,624505
TXN00005,CHB04,Guindy,Chennai,03-05-2024,1750.42,SUCCESS,DEPOSIT,6514,,IDBI BANK,606699
TXN00466,CHB04,Guindy,Chennai,04-05-2024,1007.35,FAILURE,WITHDRAWAL,2163,Technical Error,IDBI BANK,600791
TXN00200,CHB04,Guindy,Chennai,01-05-2024,910.51,SUCCESS,DEPOSIT,2527,,IDBI BANK,628304
