transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00692,MDB03,Thirunagar,Madurai,07-05-2024,3674.73,FAILURE,TRANSFER,3262,Insufficient Balance,IDBI BANK,615059
TXN00053,MDB03,Thirunagar,Madurai,02-05-2024,3593.74,SUCCESS,WITHDRAWAL,9280,,IDBI BANK,632017
TXN00625,MDB03,Thirunagar,Madurai,02-05-2024,3891.17,FAILURE,DEPOSIT,6876,Exceeded Limit,IDBI BANK,606717
TXN00203,MDB03,Thirunagar,Madurai,03-05-2024,966.2,SUCCESS,TRANSFER,4485,,IDBI BANK,610141
TXN00542,MDB03,Thirunagar,Madurai,03-05-2024,4598.62,FAILURE,DEPOSIT,2425,Exceeded Limit,IDBI BANK,636462
TXN00565,MDB03,Thirunagar,Madurai,06-05-2024,1129.68,FAILURE,DEPOSIT,9148,Invalid Account,IDBI BANK,617002
TXN00564,MDB03,Thirunagar,Madurai,02-05-2024,1174.68,FAILURE,DEPOSIT,1930,Technical Error,IDBI BANK,626483
TXN00173,MDB03,Thirunagar,Madurai,07-05-2024,1240.45,SUCCESS,WITHDRAWAL,5835,,IDBI BANK,622199
TXN00690,MDB03,Thirunagar,Madurai,05-05-2024,1740.02,FAILURE,TRANSFER,7511,Network Error,IDBI BANK,627082
TXN00328,MDB03,Thirunagar,Madurai,02-05-2024,991.52,SUCCESS,TRANSFER,4920,,IDBI BANK,615890
TXN00308,MDB03,Thirunagar,Madurai,01-05-2024,2238.57,SUCCESS,WITHDRAWAL,5582,,IDBI BANK,607787
TXN00512,MDB03,Thirunagar,Madurai,05-05-2024,3036.23,FAILURE,TRANSFER,4084,Exceeded Limit,IDBI BANK,635529
TXN00432,MDB03,Thirunagar,Madurai,05-05-2024,3155.76,FAILURE,TRANSFER,3194,Invalid Account,IDBI BANK,607725
TXN00103,MDB03,Thirunagar,Madurai,07-05-2024,3579.17,SUCCESS,DEPOSIT,1672,,IDBI BANK,622755
TXN00135,MDB03,Thirunagar,Madurai,01-05-2024,910.97,SUCCESS,TRANSFER,1339,,IDBI BANK,617663
TXN00382,MDB03,Thirunagar,Madurai,03-05-2024,3935.12,SUCCESS,WITHDRAWAL,9037,,IDBI BANK,630201
TXN00653,MDB03,Thirunagar,Madurai,02-05-2024,2356.95,FAILURE,TRANSFER,9397,Network Error,IDBI BANK,610549
TXN00282,MDB03,Thirunagar,Madurai,06-05-2024,2063.41,SUCCESS,DEPOSIT,9882,,IDBI BANK,619030
TXN00348,MDB03,Thirunagar,Madurai,01-05-2024,4627.6,SUCCESS,DEPOSIT,2011,,IDBI BANK,635891
TXN00292,MDB03,Thirunagar,Madurai,05-05-2024,2900.65,SUCCESS,TRANSFER,3762,,IDBI BANK,610106
