transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00359,SLB04,Hasthampatti,Salem,06-05-2024,3735.92,SUCCESS,WITHDRAWAL,9715,,IDBI BANK,624857
TXN00139,SLB04,Hasthampatti,Salem,03-05-2024,3481.63,SUCCESS,WITHDRAWAL,1601,,IDBI BANK,629808
TXN00498,SLB04,Hasthampatti,Salem,05-05-2024,3866.35,FAILURE,DEPOSIT,2551,Exceeded Limit,IDBI BANK,606679
TXN00147,SLB04,Hasthampatti,Salem,04-05-2024,1596.79,SUCCESS,TRANSFER,3369,,IDBI BANK,625139
TXN00125,SLB04,Hasthampatti,Salem,04-05-2024,1838.09,SUCCESS,TRANSFER,8025,,IDBI BANK,620014
TXN00021,SLB04,Hasthampatti,Salem,02-05-2024,2541.76,SUCCESS,TRANSFER,5315,,IDBI BANK,632807
TXN00672,SLB04,Hasthampatti,Salem,07-05-2024,2669.5,FAILURE,TRANSFER,1108,Technical Error,IDBI BANK,609108
TXN00138,SLB04,Hasthampatti,Salem,03-05-2024,1944.76,SUCCESS,DEPOSIT,3634,,IDBI BANK,621615
TXN00411,SLB04,Hasthampatti,Salem,07-05-2024,4205.91,FAILURE,TRANSFER,3230,Invalid Account,IDBI BANK,621016
TXN00664,SLB04,Hasthampatti,Salem,02-05-2024,4511.47,FAILURE,TRANSFER,5767,Network Error,IDBI BANK,630455
TXN00034,SLB04,Hasthampatti,Salem,04-05-2024,4387.27,SUCCESS,DEPOSIT,2612,,IDBI BANK,603973
TXN00287,SLB04,Hasthampatti,Salem,07-05-2024,3087.05,SUCCESS,DEPOSIT,6194,,IDBI BANK,604861
TXN00503,SLB04,Hasthampatti,Salem,02-05-2024,2092.74,FAILURE,DEPOSIT,5505,Invalid Account,IDBI BANK,629230
TXN00324,SLB04,Hasthampatti,Salem,03-05-2024,3022.19,SUCCESS,TRANSFER,5480,,IDBI BANK,618861
TXN00649,SLB04,Hasthampatti,Salem,07-05-2024,3473.25,FAILURE,WITHDRAWAL,3561,Technical Error,IDBI BANK,614410
TXN00392,SLB04,Hasthampatti,Salem,05-05-2024,2642.02,FAILURE,TRANSFER,1154,Network Error,IDBI BANK,605419
TXN00454,SLB04,Hasthampatti,Salem,01-05-2024,4963.27,FAILURE,WITHDRAWAL,4314,Network Error,IDBI BANK,619784
TXN00075,SLB04,Hasthampatti,Salem,06-05-2024,1461.66,SUCCESS,WITHDRAWAL,3780,,IDBI BANK,605558
TXN00356,SLB04,Hasthampatti,Salem,07-05-2024,4627.02,SUCCESS,WITHDRAWAL,7154,,IDBI BANK,605260
TXN00573,SLB04,Hasthampatti,Salem,05-05-2024,4517.8,FAILURE,WITHDRAWAL,3346,Invalid Account,IDBI BANK,611820
