transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00311,CHB03,Adyar,Chennai,07-05-2024,2631.85,SUCCESS,WITHDRAWAL,3440,,IDBI BANK,633785
TXN00023,CHB03,Adyar,Chennai,07-05-2024,1226.97,SUCCESS,TRANSFER,1009,,IDBI BANK,621244
TXN00122,CHB03,Adyar,Chennai,07-05-2024,2649.78,SUCCESS,DEPOSIT,7565,,IDBI BANK,632228
TXN00433,CHB03,Adyar,Chennai,01-05-2024,1323.7,FAILURE,TRANSFER,3316,Technical Error,IDBI BANK,625459
TXN00286,CHB03,Adyar,Chennai,04-05-2024,4998.18,SUCCESS,TRANSFER,8842,,IDBI BANK,634452
TXN00153,CHB03,Adyar,Chennai,06-05-2024,2628.39,SUCCESS,WITHDRAWAL,7325,,IDBI BANK,609969
TXN00410,CHB03,Adyar,Chennai,01-05-2024,4769.71,FAILURE,WITHDRAWAL,7224,Invalid Account,IDBI BANK,628851
TXN00047,CHB03,Adyar,Chennai,04-05-2024,1088.95,SUCCESS,TRANSFER,5915,,IDBI BANK,629965
TXN00660,CHB03,Adyar,Chennai,04-05-2024,2582.82,FAILURE,WITHDRAWAL,6004,Exceeded Limit,IDBI BANK,636155
TXN00545,CHB03,Adyar,Chennai,07-05-2024,2910.35,FAILURE,WITHDRAWAL,7732,Invalid Account,IDBI BANK,625104
TXN00057,CHB03,Adyar,Chennai,05-05-2024,2986.36,SUCCESS,WITHDRAWAL,3088,,IDBI BANK,602742
TXN00416,CHB03,Adyar,Chennai,06-05-2024,1193.64,FAILURE,WITHDRAWAL,7176,Insufficient Balance,IDBI BANK,629431
TXN00119,CHB03,Adyar,Chennai,01-05-2024,3686.08,SUCCESS,DEPOSIT,5494,,IDBI BANK,602983
TXN00605,CHB03,Adyar,Chennai,03-05-2024,726.58,FAILURE,DEPOSIT,7203,Exceeded Limit,IDBI BANK,615401
TXN00140,CHB03,Adyar,Chennai,03-05-2024,1954.73,SUCCESS,WITHDRAWAL,9431,,IDBI BANK,600076
TXN00240,CHB03,Adyar,Chennai,03-05-2024,1311.18,SUCCESS,DEPOSIT,6598,,IDBI BANK,631869
TXN00395,CHB03,Adyar,Chennai,05-05-2024,3035.79,FAILURE,DEPOSIT,3938,Invalid Account,IDBI BANK,601027
TXN00535,CHB03,Adyar,Chennai,04-05-2024,2162.31,FAILURE,WITHDRAWAL,1731,Invalid Account,IDBI BANK,628819
TXN00301,CHB03,Adyar,Chennai,04-05-2024,4388.74,SUCCESS,WITHDRAWAL,5067,,IDBI BANK,610467
TXN00383,CHB03,Adyar,Chennai,02-05-2024,1129.81,SUCCESS,TRANSFER,9000,,IDBI BANK,612062
TXN00455,CHB03,Adyar,Chennai,01-05-2024,3445.65,FAILURE,WITHDRAWAL,2350,Invalid Account,IDBI BANK,610848
TXN00161,CHB03,Adyar,Chennai,03-05-2024,2186.78,SUCCESS,DEPOSIT,5000,,IDBI BANK,634811
TXN00314,CHB03,Adyar,Chennai,03-05-2024,3532.13,SUCCESS,WITHDRAWAL,6040,,IDBI BANK,601747
TXN00476,CHB03,Adyar,Chennai,06-05-2024,4488.87,FAILURE,DEPOSIT,6488,Exceeded Limit,IDBI BANK,617825
TXN00445,CHB03,Adyar,Chennai,06-05-2024,1816.86,FAILURE,TRANSFER,5380,Technical Error,IDBI BANK,606241
TXN00530,CHB03,Adyar,Chennai,02-05-2024,4884.79,FAILURE,WITHDRAWAL,9849,Invalid Account,IDBI BANK,618450
TXN00485,CHB03,Adyar,Chennai,02-05-2024,1812.18,FAILURE,WITHDRAWAL,4974,Exceeded Limit,IDBI BANK,624136
TXN00201,CHB03,Adyar,Chennai,07-05-2024,1085.52,SUCCESS,DEPOSIT,6400,,IDBI BANK,608011
TXN00624,CHB03,Adyar,Chennai,07-05-2024,4034.89,FAILURE,WITHDRAWAL,5105,Network Error,IDBI BANK,604066
TXN00469,CHB03,Adyar,Chennai,02-05-2024,679.22,FAILURE,DEPOSIT,7520,Technical Error,IDBI BANK,618776
TXN00632,CHB03,Adyar,Chennai,04-05-2024,3693.6,FAILURE,DEPOSIT,1654,Network Error,IDBI BANK,621144
TXN00381,CHB03,Adyar,Chennai,02-05-2024,2209.28,SUCCESS,DEPOSIT,9180,,IDBI BANK,636087
TXN00365,CHB03,Adyar,Chennai,02-05-2024,4935.63,SUCCESS,TRANSFER,4621,,IDBI BANK,627104
TXN00256,CHB03,Adyar,Chennai,01-05-2024,714.87,SUCCESS,WITHDRAWAL,8489,,IDBI BANK,604117
TXN00195,CHB03,Adyar,Chennai,05-05-2024,3348.85,SUCCESS,TRANSFER,6327,,IDBI BANK,624963
TXN00276,CHB03,Adyar,Chennai,03-05-2024,2222.84,SUCCESS,TRANSFER,1530,,IDBI BANK,610056
TXN00265,CHB03,Adyar,Chennai,02-05-2024,697.13,SUCCESS,DEPOSIT,1686,,IDBI BANK,620683
TXN00268,CHB03,Adyar,Chennai,04-05-2024,4502.69,SUCCESS,TRANSFER,8204,,IDBI BANK,625340
