transaction_id,branch_id,branch_name,city,transaction_date,amount,status,transaction_type,customer_id,error_message,bank_name,pincode
TXN00100,CHB05,Tambaram,Chennai,05-05-2024,4836.81,SUCCESS,TRANSFER,2876,"",IDBI BANK,610733
TXN00486,MDB04,Simmakkal,Madurai,07-05-2024,3991.49,FAILURE,TRANSFER,9954,Network Error,IDBI BANK,609868
TXN00094,MDB04,Simmakkal,Madurai,02-05-2024,4400.83,SUCCESS,DEPOSIT,1823,"",IDBI BANK,617050
TXN00335,SLB05,Ammapet,Salem,05-05-2024,982.85,SUCCESS,WITHDRAWAL,5662,"",IDBI BANK,629777
TXN00606,CHB04,Guindy,Chennai,04-05-2024,4105.68,FAILURE,WITHDRAWAL,2442,Exceeded Limit,IDBI BANK,629300
TXN00700,SLB05,Ammapet,Salem,02-05-2024,2829.84,FAILURE,TRANSFER,2124,Insufficient Balance,IDBI BANK,636019
TXN00571,MDB05,Tallakulam,Madurai,05-05-2024,4749.35,FAILURE,DEPOSIT,8736,Network Error,IDBI BANK,632800
TXN00403,SLB01,Fairlands,Salem,01-05-2024,523.38,FAILURE,WITHDRAWAL,8286,Invalid Account,IDBI BANK,617680
TXN00660,CHB03,Adyar,Chennai,04-05-2024,2582.82,FAILURE,WITHDRAWAL,6004,Exceeded Limit,IDBI BANK,636155
TXN00284,MDB02,K.K. Nagar,Madurai,01-05-2024,4933.1,SUCCESS,DEPOSIT,4878,"",IDBI BANK,632377
TXN00247,MDB04,Simmakkal,Madurai,02-05-2024,4176.01,SUCCESS,TRANSFER,3267,"",IDBI BANK,616385
TXN00231,MDB02,K.K. Nagar,Madurai,03-05-2024,3222.53,SUCCESS,TRANSFER,3471,"",IDBI BANK,604055
TXN00006,CHB04,Guindy,Chennai,01-05-2024,2115.41,SUCCESS,WITHDRAWAL,5333,"",IDBI BANK,602848
TXN00451,CHB05,Tambaram,Chennai,04-05-2024,1480.23,FAILURE,WITHDRAWAL,4470,Exceeded Limit,IDBI BANK,617599
TXN00656,CHB05,Tambaram,Chennai,04-05-2024,4781.93,FAILURE,WITHDRAWAL,3100,Network Error,IDBI BANK,606557
TXN00678,MDB05,Tallakulam,Madurai,06-05-2024,583.79,FAILURE,TRANSFER,5644,Insufficient Balance,IDBI BANK,614195
TXN00016,MDB05,Tallakulam,Madurai,04-05-2024,4540.2,SUCCESS,WITHDRAWAL,6930,"",IDBI BANK,614374
TXN00459,SLB01,Fairlands,Salem,02-05-2024,2223.81,FAILURE,TRANSFER,2678,Insufficient Balance,IDBI BANK,620536
TXN00514,CHB05,Tambaram,Chennai,04-05-2024,503.08,FAILURE,TRANSFER,4300,Network Error,IDBI BANK,622332
TXN00617,MDB02,K.K. Nagar,Madurai,01-05-2024,2243.33,FAILURE,TRANSFER,6273,Technical Error,IDBI BANK,625210
TXN00464,SLB01,Fairlands,Salem,02-05-2024,2990.28,FAILURE,TRANSFER,5668,Insufficient Balance,IDBI BANK,619769
TXN00037,CHB04,Guindy,Chennai,07-05-2024,4376.07,SUCCESS,TRANSFER,2604,"",IDBI BANK,603316
TXN00142,MDB04,Simmakkal,Madurai,06-05-2024,2489.18,SUCCESS,DEPOSIT,4335,"",IDBI BANK,617502
TXN00589,SLB05,Ammapet,Salem,02-05-2024,2110.65,FAILURE,WITHDRAWAL,5839,Network Error,IDBI BANK,602583
TXN00472,CHB05,Tambaram,Chennai,03-05-2024,2258.29,FAILURE,TRANSFER,2083,Invalid Account,IDBI BANK,628672
TXN00505,MDB04,Simmakkal,Madurai,01-05-2024,894.75,FAILURE,WITHDRAWAL,3248,Exceeded Limit,IDBI BANK,613072
TXN00509,SLB05,Ammapet,Salem,03-05-2024,3950.79,FAILURE,DEPOSIT,3615,Insufficient Balance,IDBI BANK,616244
TXN00054,SLB01,Fairlands,Salem,01-05-2024,3354.28,SUCCESS,WITHDRAWAL,1722,"",IDBI BANK,600233
TXN00455,CHB03,Adyar,Chennai,01-05-2024,3445.65,FAILURE,WITHDRAWAL,2350,Invalid Account,IDBI BANK,610848
TXN00621,MDB02,K.K. Nagar,Madurai,05-05-2024,2941.21,FAILURE,TRANSFER,6281,Insufficient Balance,IDBI BANK,623085
TXN00104,MDB04,Simmakkal,Madurai,06-05-2024,2167.57,SUCCESS,TRANSFER,6590,"",IDBI BANK,600830
TXN00615,MDB05,Tallakulam,Madurai,05-05-2024,1105.86,FAILURE,WITHDRAWAL,1071,Technical Error,IDBI BANK,603184
TXN00336,MDB05,Tallakulam,Madurai,05-05-2024,2722.61,SUCCESS,DEPOSIT,9261,"",IDBI BANK,630673
TXN00257,CHB04,Guindy,Chennai,05-05-2024,2912.24,SUCCESS,TRANSFER,9443,"",IDBI BANK,615856
TXN00311,CHB03,Adyar,Chennai,07-05-2024,2631.85,SUCCESS,WITHDRAWAL,3440,"",IDBI BANK,633785
TXN00418,SLB05,Ammapet,Salem,05-05-2024,3371.81,FAILURE,DEPOSIT,2791,Network Error,IDBI BANK,623266
TXN00433,CHB03,Adyar,Chennai,01-05-2024,1323.7,FAILURE,TRANSFER,3316,Technical Error,IDBI BANK,625459
TXN00576,CHB05,Tambaram,Chennai,04-05-2024,3350.69,FAILURE,WITHDRAWAL,8029,Exceeded Limit,IDBI BANK,625122
TXN00551,CHB04,Guindy,Chennai,02-05-2024,4610.45,FAILURE,WITHDRAWAL,8937,Technical Error,IDBI BANK,624505
TXN00618,SLB05,Ammapet,Salem,06-05-2024,3930.69,FAILURE,WITHDRAWAL,7518,Invalid Account,IDBI BANK,619279
TXN00087,CHB04,Guindy,Chennai,06-05-2024,1187.62,SUCCESS,DEPOSIT,2052,"",IDBI BANK,627189
TXN00603,MDB04,Simmakkal,Madurai,02-05-2024,4275.65,FAILURE,TRANSFER,1894,Insufficient Balance,IDBI BANK,610285
TXN00379,SLB01,Fairlands,Salem,05-05-2024,4388.38,SUCCESS,TRANSFER,3390,"",IDBI BANK,601063
TXN00182,MDB04,Simmakkal,Madurai,03-05-2024,647.22,SUCCESS,WITHDRAWAL,4559,"",IDBI BANK,629058
TXN00339,MDB04,Simmakkal,Madurai,07-05-2024,2424.66,SUCCESS,WITHDRAWAL,2421,"",IDBI BANK,626270
TXN00275,CHB05,Tambaram,Chennai,06-05-2024,4015.9,SUCCESS,DEPOSIT,3068,"",IDBI BANK,604407
TXN00470,MDB05,Tallakulam,Madurai,07-05-2024,2369.44,FAILURE,TRANSFER,7590,Insufficient Balance,IDBI BANK,635165
TXN00190,CHB03,Adyar,Chennai,01-05-2024,1070.41,SUCCESS,WITHDRAWAL,9619,"",IDBI BANK,607449
TXN00545,CHB03,Adyar,Chennai,07-05-2024,2910.35,FAILURE,WITHDRAWAL,7732,Invalid Account,IDBI BANK,625104
TXN00397,CHB05,Tambaram,Chennai,02-05-2024,3050.13,FAILURE,WITHDRAWAL,9856,Invalid Account,IDBI BANK,625156
TXN00365,CHB03,Adyar,Chennai,02-05-2024,4935.63,SUCCESS,TRANSFER,4621,"",IDBI BANK,627104
TXN00595,MDB02,K.K. Nagar,Madurai,03-05-2024,2108.87,FAILURE,WITHDRAWAL,5395,Insufficient Balance,IDBI BANK,624421
TXN00670,MDB05,Tallakulam,Madurai,05-05-2024,1282.32,FAILURE,TRANSFER,7201,Invalid Account,IDBI BANK,605102
TXN00256,CHB03,Adyar,Chennai,01-05-2024,714.87,SUCCESS,WITHDRAWAL,8489,"",IDBI BANK,604117
TXN00398,MDB02,K.K. Nagar,Madurai,07-05-2024,4948.15,FAILURE,TRANSFER,2284,Technical Error,IDBI BANK,622667
TXN00417,MDB04,Simmakkal,Madurai,05-05-2024,2303.62,FAILURE,TRANSFER,7853,Technical Error,IDBI BANK,602410
TXN00568,CHB05,Tambaram,Chennai,02-05-2024,1822.03,FAILURE,WITHDRAWAL,3096,Invalid Account,IDBI BANK,636637
TXN00130,MDB02,K.K. Nagar,Madurai,03-05-2024,4045.23,SUCCESS,TRANSFER,4241,"",IDBI BANK,627862
TXN00117,MDB02,K.K. Nagar,Madurai,02-05-2024,1473.73,SUCCESS,WITHDRAWAL,5530,"",IDBI BANK,634383
TXN00681,MDB05,Tallakulam,Madurai,01-05-2024,1534.16,FAILURE,WITHDRAWAL,3166,Insufficient Balance,IDBI BANK,601086
TXN00112,MDB02,K.K. Nagar,Madurai,06-05-2024,2642.42,SUCCESS,TRANSFER,9041,"",IDBI BANK,629372
TXN00255,CHB05,Tambaram,Chennai,06-05-2024,3239.96,SUCCESS,WITHDRAWAL,2821,"",IDBI BANK,618882
TXN00143,MDB02,K.K. Nagar,Madurai,03-05-2024,2471.52,SUCCESS,TRANSFER,8941,"",IDBI BANK,607958
TXN00049,MDB02,K.K. Nagar,Madurai,05-05-2024,1693.4,SUCCESS,WITHDRAWAL,2127,"",IDBI BANK,616010
TXN00657,SLB05,Ammapet,Salem,01-05-2024,4550.53,FAILURE,WITHDRAWAL,8960,Exceeded Limit,IDBI BANK,621519
TXN00598,SLB05,Ammapet,Salem,04-05-2024,4110.19,FAILURE,TRANSFER,8178,Network Error,IDBI BANK,624888
TXN00663,MDB02,K.K. Nagar,Madurai,01-05-2024,2982.17,FAILURE,TRANSFER,9842,Exceeded Limit,IDBI BANK,609741
TXN00218,MDB04,Simmakkal,Madurai,06-05-2024,3380.64,SUCCESS,WITHDRAWAL,2887,"",IDBI BANK,626545
TXN00439,CHB05,Tambaram,Chennai,03-05-2024,1256.94,FAILURE,WITHDRAWAL,9115,Technical Error,IDBI BANK,633477
TXN00150,MDB05,Tallakulam,Madurai,06-05-2024,2703.38,SUCCESS,DEPOSIT,8316,"",IDBI BANK,635297
TXN00557,SLB01,Fairlands,Salem,04-05-2024,723.43,FAILURE,TRANSFER,4511,Network Error,IDBI BANK,614753
TXN00121,CHB05,Tambaram,Chennai,03-05-2024,2612.29,SUCCESS,WITHDRAWAL,6582,"",IDBI BANK,612083
TXN00388,SLB01,Fairlands,Salem,05-05-2024,4159.21,FAILURE,TRANSFER,8054,Network Error,IDBI BANK,607014
TXN00500,SLB01,Fairlands,Salem,05-05-2024,3137.53,FAILURE,DEPOSIT,1357,Insufficient Balance,IDBI BANK,612960
TXN00694,CHB04,Guindy,Chennai,06-05-2024,523.81,FAILURE,DEPOSIT,3381,Exceeded Limit,IDBI BANK,628533
TXN00235,SLB05,Ammapet,Salem,01-05-2024,4051.52,SUCCESS,TRANSFER,6482,"",IDBI BANK,604320
TXN00123,CHB05,Tambaram,Chennai,06-05-2024,3589.03,SUCCESS,DEPOSIT,3444,"",IDBI BANK,636887
TXN00496,MDB05,Tallakulam,Madurai,01-05-2024,1467.59,FAILURE,WITHDRAWAL,3430,Insufficient Balance,IDBI BANK,616268
TXN00004,CHB05,Tambaram,Chennai,04-05-2024,1491.98,SUCCESS,TRANSFER,5557,"",IDBI BANK,600426
TXN00018,MDB02,K.K. Nagar,Madurai,07-05-2024,3562.17,SUCCESS,TRANSFER,2040,"",IDBI BANK,625217
TXN00025,CHB05,Tambaram,Chennai,01-05-2024,885.44,SUCCESS,WITHDRAWAL,2133,"",IDBI BANK,634912
TXN00045,SLB01,Fairlands,Salem,05-05-2024,1607.97,SUCCESS,TRANSFER,1651,"",IDBI BANK,605373
TXN00102,MDB02,K.K. Nagar,Madurai,01-05-2024,3164.44,SUCCESS,TRANSFER,4978,"",IDBI BANK,606679
TXN00494,CHB04,Guindy,Chennai,04-05-2024,1913.15,FAILURE,DEPOSIT,9780,Invalid Account,IDBI BANK,613608
TXN00643,MDB04,Simmakkal,Madurai,06-05-2024,4175.39,FAILURE,DEPOSIT,3519,Insufficient Balance,IDBI BANK,630096
TXN00313,MDB05,Tallakulam,Madurai,05-05-2024,2704.31,SUCCESS,TRANSFER,5911,"",IDBI BANK,631123
TXN00024,SLB01,Fairlands,Salem,01-05-2024,4680.94,SUCCESS,WITHDRAWAL,4923,"",IDBI BANK,603797
TXN00538,SLB05,Ammapet,Salem,04-05-2024,4845.32,FAILURE,TRANSFER,8779,Technical Error,IDBI BANK,615444
TXN00373,SLB05,Ammapet,Salem,05-05-2024,677.96,SUCCESS,DEPOSIT,4082,"",IDBI BANK,636625
TXN00547,CHB05,Tambaram,Chennai,05-05-2024,3563.66,FAILURE,WITHDRAWAL,1635,Exceeded Limit,IDBI BANK,621725
TXN00697,SLB01,Fairlands,Salem,02-05-2024,4327.55,FAILURE,TRANSFER,5685,Network Error,IDBI BANK,602203
TXN00084,MDB04,Simmakkal,Madurai,04-05-2024,1666.36,SUCCESS,DEPOSIT,5543,"",IDBI BANK,634164
TXN00124,SLB01,Fairlands,Salem,02-05-2024,1033.03,SUCCESS,WITHDRAWAL,4697,"",IDBI BANK,634248
TXN00302,SLB05,Ammapet,Salem,06-05-2024,1907.22,SUCCESS,DEPOSIT,9163,"",IDBI BANK,633734
TXN00602,MDB05,Tallakulam,Madurai,01-05-2024,2447.82,FAILURE,TRANSFER,5072,Exceeded Limit,IDBI BANK,622660
TXN00605,CHB03,Adyar,Chennai,03-05-2024,726.58,FAILURE,DEPOSIT,7203,Exceeded Limit,IDBI BANK,615401
TXN00430,CHB04,Guindy,Chennai,01-05-2024,1680.59,FAILURE,WITHDRAWAL,9646,Invalid Account,IDBI BANK,625470
TXN00250,SLB01,Fairlands,Salem,02-05-2024,4175.16,SUCCESS,WITHDRAWAL,1436,"",IDBI BANK,627191
TXN00219,CHB03,Adyar,Chennai,02-05-2024,4105.95,SUCCESS,TRANSFER,8538,"",IDBI BANK,623715
TXN00437,SLB05,Ammapet,Salem,05-05-2024,3438.81,FAILURE,WITHDRAWAL,9056,Exceeded Limit,IDBI BANK,629089
TXN00319,MDB05,Tallakulam,Madurai,04-05-2024,4427.68,SUCCESS,TRANSFER,2020,"",IDBI BANK,609050
TXN00101,SLB01,Fairlands,Salem,05-05-2024,615.55,SUCCESS,WITHDRAWAL,7149,"",IDBI BANK,625996
TXN00622,MDB04,Simmakkal,Madurai,05-05-2024,3067.87,FAILURE,TRANSFER,7839,Technical Error,IDBI BANK,618739
TXN00228,SLB05,Ammapet,Salem,01-05-2024,1896.84,SUCCESS,WITHDRAWAL,1616,"",IDBI BANK,603729
TXN00521,CHB05,Tambaram,Chennai,03-05-2024,4644.67,FAILURE,TRANSFER,4619,Technical Error,IDBI BANK,606823
TXN00364,CHB05,Tambaram,Chennai,03-05-2024,1553.73,SUCCESS,TRANSFER,6224,"",IDBI BANK,621016
TXN00479,SLB01,Fairlands,Salem,05-05-2024,3533.54,FAILURE,DEPOSIT,4742,Technical Error,IDBI BANK,600169
TXN00361,CHB04,Guindy,Chennai,05-05-2024,3947.24,SUCCESS,DEPOSIT,4943,"",IDBI BANK,613506
TXN00443,CHB05,Tambaram,Chennai,06-05-2024,2077.84,FAILURE,TRANSFER,8015,Network Error,IDBI BANK,609125
TXN00026,CHB02,Velachery,Chennai,06-05-2024,2638.77,SUCCESS,TRANSFER,3705,"",IDBI BANK,617371
TXN00309,CHB01,T Nagar,Chennai,04-05-2024,2179.39,SUCCESS,WITHDRAWAL,6990,"",IDBI BANK,609455
TXN00692,MDB03,Thirunagar,Madurai,07-05-2024,3674.73,FAILURE,TRANSFER,3262,Insufficient Balance,IDBI BANK,615059
TXN00334,SLB02,Gugai,Salem,06-05-2024,4829.59,SUCCESS,WITHDRAWAL,1613,"",IDBI BANK,600608
